word/phrase,rank,sub
sell plenty,1.0307854703243795,Wiper blade
brand,1.0268575234874993,Wiper blade
best best,1.0090311079370586,Wiper blade
delivery received,1.007307516623301,Wiper blade
condition tq,1.0018960620583428,Wiper blade
thorbaikkkk,1.0,Wiper blade
terbaikk,1.0,Wiper blade
terbaikkkkkkkk,1.0,Wiper blade
baguihhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1.0,Wiper blade
hurry,1.0,Wiper blade
terbaikkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1.0,Wiper blade
usable,1.0,Wiper blade
end,1.0,Wiper blade
sy,0.9957616141922793,Wiper blade
dh,0.9925058980304635,Wiper blade
damaged,0.9916246361832155,Wiper blade
beautiful,0.989626757450642,Wiper blade
mmg,0.9874591722079574,Wiper blade
packaging fast,0.9817249226913853,Wiper blade
installation,0.9746631217541768,Wiper blade
plastic,0.9738417188187148,Wiper blade
good items,0.9675744449862701,Wiper blade
gets,0.9637228045660521,Wiper blade
arm,0.957644569551087,Wiper blade
replace,0.9569478547612834,Wiper blade
delivery best,0.9534600507881057,Wiper blade
expected,0.9437399602263934,Wiper blade
better,0.9296535280916132,Wiper blade
plus,0.9242487448050389,Wiper blade
star,0.9234732923006792,Wiper blade
parts,0.9100326071951197,Wiper blade
courier,0.9099274195701925,Wiper blade
arrive,0.9096935536087026,Wiper blade
perfectly tq,0.9079099341111598,Wiper blade
post,0.9028109369276436,Wiper blade
times,0.9021078463797818,Wiper blade
came,0.8999177963476142,Wiper blade
responsive,0.8992029513412862,Wiper blade
clean,0.8937397278421115,Wiper blade
received goods,0.8912538555443417,Wiper blade
come,0.8895179679746561,Wiper blade
money fast,0.8860414481579793,Wiper blade
week,0.8807777255236431,Wiper blade
item tq,0.8779677891987565,Wiper blade
arrived safely,0.8755045963970811,Wiper blade
tomorrow,0.8726189232438588,Wiper blade
delivery great,0.8693339061087284,Wiper blade
seller thumbs,0.8659450162396405,Wiper blade
goods best,0.8648709112438413,Wiper blade
ford fiesta,0.8623207939273143,Wiper blade
ford,0.8623207939273143,Wiper blade
fiesta,0.8623207939273143,Wiper blade
best service,0.8621648451525153,Wiper blade
nicely fit,0.8615267689615932,Wiper blade
looks,0.8603959394000256,Wiper blade
tq free,0.859019494147684,Wiper blade
free windshield,0.8572424452550231,Wiper blade
gift windshield,0.8528256411371232,Wiper blade
great product,0.8519211730722569,Wiper blade
promptly,0.8484339214678116,Wiper blade
verry,0.8460208806603673,Wiper blade
arrives,0.8458021175775197,Wiper blade
model,0.8448763542004104,Wiper blade
time good,0.8440064885110253,Wiper blade
stuff quality,0.8427434664557718,Wiper blade
slightly,0.8405655236377368,Wiper blade
good wrapping,0.8389347172948849,Wiper blade
improve,0.8345795055196488,Wiper blade
terbaikkkkkkkkkkkkk,0.8320502943378436,Wiper blade
ori,0.8305082783518167,Wiper blade
quality item,0.8288063736688116,Wiper blade
tested,0.8251247925990163,Wiper blade
expectations,0.8227185660890275,Wiper blade
good fit,0.8221021058304032,Wiper blade
buy thanks,0.8179813334031076,Wiper blade
seller thank,0.8173160424695728,Wiper blade
nice seller,0.8165059974755475,Wiper blade
quick easy,0.8086461198131569,Wiper blade
delivery highly,0.804656338749078,Wiper blade
deliver,0.8012966121296059,Wiper blade
reply,0.801075519403153,Wiper blade
delivery perfectly,0.799683137673975,Wiper blade
surely,0.7967718620176902,Wiper blade
viva,0.7967083512222992,Wiper blade
need,0.788975970813728,Wiper blade
rb,0.7874251337723528,Wiper blade
month,0.7824569478944375,Wiper blade
damage,0.7815259456961328,Wiper blade
like charm,0.7810070231517138,Wiper blade
charm,0.7810070231517138,Wiper blade
till,0.7781634378348472,Wiper blade
reaches,0.7777845166789323,Wiper blade
best satisfied,0.7732693595758068,Wiper blade
fitting,0.7708545554873425,Wiper blade
products fast,0.770003651762865,Wiper blade
old,0.7681511859441712,Wiper blade
clear,0.7649249770129747,Wiper blade
reliable,0.7647128047356925,Wiper blade
good products,0.7636943084924864,Wiper blade
good packing,0.7617204684466693,Wiper blade
